team_abbrev,three_player_group,three_player_group_id,group_player_1,group_player_2,group_player_3,opponent_team_abbrev,opponent_three_player_group,opponent_three_player_group_id,opponent_group_player_1,opponent_group_player_2,opponent_group_player_3,start_elapsed_seconds,end_elapsed_seconds,duration_seconds,duration_minutes,points_for,points_against,plus_minus,start_home_score,start_away_score,end_home_score,end_away_score
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Marina Mabrey,Brittney Sykes || Julie Allemand || Marina Mabrey,Brittney Sykes,Julie Allemand,Marina Mabrey,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Nyara Sabally,Brittney Sykes || Julie Allemand || Nyara Sabally,Brittney Sykes,Julie Allemand,Nyara Sabally,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Julie Allemand | Temi Fagbenle,Brittney Sykes || Julie Allemand || Temi Fagbenle,Brittney Sykes,Julie Allemand,Temi Fagbenle,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Nyara Sabally,Brittney Sykes || Marina Mabrey || Nyara Sabally,Brittney Sykes,Marina Mabrey,Nyara Sabally,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Marina Mabrey | Temi Fagbenle,Brittney Sykes || Marina Mabrey || Temi Fagbenle,Brittney Sykes,Marina Mabrey,Temi Fagbenle,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Shakira Austin,Cassandre Prosper || Kiki Iriafen || Shakira Austin,Cassandre Prosper,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Kiki Iriafen | Sonia Citron,Cassandre Prosper || Kiki Iriafen || Sonia Citron,Cassandre Prosper,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Cassandre Prosper | Shakira Austin | Sonia Citron,Cassandre Prosper || Shakira Austin || Sonia Citron,Cassandre Prosper,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Shakira Austin,Georgia Amoore || Kiki Iriafen || Shakira Austin,Georgia Amoore,Kiki Iriafen,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Georgia Amoore | Kiki Iriafen | Sonia Citron,Georgia Amoore || Kiki Iriafen || Sonia Citron,Georgia Amoore,Kiki Iriafen,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Georgia Amoore | Shakira Austin | Sonia Citron,Georgia Amoore || Shakira Austin || Sonia Citron,Georgia Amoore,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Brittney Sykes | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Nyara Sabally || Temi Fagbenle,Brittney Sykes,Nyara Sabally,Temi Fagbenle,WSH,Kiki Iriafen | Shakira Austin | Sonia Citron,Kiki Iriafen || Shakira Austin || Sonia Citron,Kiki Iriafen,Shakira Austin,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Julie Allemand | Marina Mabrey | Nyara Sabally,Julie Allemand || Marina Mabrey || Nyara Sabally,Julie Allemand,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Kiki Iriafen,Cassandre Prosper || Georgia Amoore || Kiki Iriafen,Cassandre Prosper,Georgia Amoore,Kiki Iriafen,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Julie Allemand | Marina Mabrey | Nyara Sabally,Julie Allemand || Marina Mabrey || Nyara Sabally,Julie Allemand,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Shakira Austin,Cassandre Prosper || Georgia Amoore || Shakira Austin,Cassandre Prosper,Georgia Amoore,Shakira Austin,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
TOR,Julie Allemand | Marina Mabrey | Nyara Sabally,Julie Allemand || Marina Mabrey || Nyara Sabally,Julie Allemand,Marina Mabrey,Nyara Sabally,WSH,Cassandre Prosper | Georgia Amoore | Sonia Citron,Cassandre Prosper || Georgia Amoore || Sonia Citron,Cassandre Prosper,Georgia Amoore,Sonia Citron,0.0,200.0,200.0,3.3333333333333335,6.0,6.0,0.0,0.0,0.0,6.0,6.0
