game_id,play_id,sequence_number,period,period_display,clock,seconds_remaining_in_period,elapsed_seconds,text,home_score,away_score,scoring_play,score_value,shooting_play,wallclock,team_id,team_name,team_short_name,team_abbrev,home_away,play_type_id,play_type_text,x,y,primary_player,secondary_player,assist_player,steal_player,block_player,sub_in,sub_out,rebound_player,foul_player,turnover_player,jumpball_player_1,jumpball_player_2,possession_gained_by,event_category,shot_result,shot_distance,shot_type,previous_home_score,previous_away_score,points_home,points_away,scoring_team,score_margin_home,score_margin_abs,lead_team,game_time_label,TOR_lineup_before,TOR_lineup_after,TOR_lineup_id_before,TOR_lineup_id_after,TOR_three_player_groups_before,WSH_lineup_before,WSH_lineup_after,WSH_lineup_id_before,WSH_lineup_id_after,WSH_three_player_groups_before,home_lineup_before,home_lineup_after,away_lineup_before,away_lineup_after,event_team_lineup_before
401856891,4018568914,4,1,1st Quarter,10:00,600.0,0.0,Shakira Austin vs. Temi Fagbenle (Cassandre Prosper gains possession),0,0,False,0,False,2026-05-08T23:34:18Z,16,Washington Mystics,,WSH,away,615,Jumpball,,,Shakira Austin,Temi Fagbenle,,,,,,,,,Shakira Austin,Temi Fagbenle,Cassandre Prosper,Jump Ball,,,,0.0,0.0,0.0,0.0,,0,0,Tie,Q1 10:00,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,4018568917,7,1,1st Quarter,9:54,594.0,6.0,Cassandre Prosper makes driving layup,0,2,True,2,True,2026-05-08T23:34:21Z,16,Washington Mystics,,WSH,away,110,Driving Layup Shot,26.0,2.0,Cassandre Prosper,,,,,,,,,,,,,Shot,Made,,Layup,0.0,0.0,0.0,2.0,WSH,-2,2,WSH,Q1 9:54,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,4018568918,8,1,1st Quarter,9:35,575.0,25.0,Brittney Sykes makes 16-foot pullup jump shot,2,2,True,2,True,2026-05-08T23:34:39Z,131935,Toronto Tempo,,TOR,home,131,Pullup Jump Shot,32.0,15.0,Brittney Sykes,,,,,,,,,,,,,Shot,Made,16.0,Jump Shot,0.0,2.0,2.0,0.0,TOR,0,0,Tie,Q1 9:35,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle
401856891,4018568919,9,1,1st Quarter,9:21,561.0,39.0,Cassandre Prosper bad pass turnover (Marina Mabrey steals),2,2,False,0,False,2026-05-08T23:34:53Z,16,Washington Mystics,,WSH,away,62,"Bad Pass
Turnover",22.0,13.0,Cassandre Prosper,Marina Mabrey,,Marina Mabrey,,,,,,Cassandre Prosper,,,,Turnover,,,,2.0,2.0,0.0,0.0,,0,0,Tie,Q1 9:21,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,40185689111,11,1,1st Quarter,9:18,558.0,42.0,Sonia Citron shooting foul,2,2,False,0,False,2026-05-08T23:34:59Z,16,Washington Mystics,,WSH,away,44,Shooting Foul,28.0,1.0,Sonia Citron,,,,,,,,Sonia Citron,,,,,Foul,,,,2.0,2.0,0.0,0.0,,0,0,Tie,Q1 9:18,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,40185689113,13,1,1st Quarter,9:18,558.0,42.0,Temi Fagbenle makes free throw 1 of 2,3,2,True,1,True,2026-05-08T23:35:25Z,131935,Toronto Tempo,,TOR,home,98,Free Throw - 1 of 2,,,Temi Fagbenle,,,,,,,,,,,,,Free Throw,Made,,Free Throw,2.0,2.0,1.0,0.0,TOR,1,1,TOR,Q1 9:18,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle
401856891,40185689114,14,1,1st Quarter,9:18,558.0,42.0,Temi Fagbenle makes free throw 2 of 2,4,2,True,1,True,2026-05-08T23:35:38Z,131935,Toronto Tempo,,TOR,home,99,Free Throw - 2 of 2,,,Temi Fagbenle,,,,,,,,,,,,,Free Throw,Made,,Free Throw,3.0,2.0,1.0,0.0,TOR,2,2,TOR,Q1 9:18,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle
401856891,40185689116,16,1,1st Quarter,8:59,539.0,61.0,Georgia Amoore bad pass turnover (Nyara Sabally steals),4,2,False,0,False,2026-05-08T23:36:16Z,16,Washington Mystics,,WSH,away,62,"Bad Pass
Turnover",13.0,16.0,Georgia Amoore,Nyara Sabally,,Nyara Sabally,,,,,,Georgia Amoore,,,,Turnover,,,,4.0,2.0,0.0,0.0,,2,2,TOR,Q1 8:59,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
401856891,40185689119,19,1,1st Quarter,8:48,528.0,72.0,Marina Mabrey misses 24-foot three point jumper,4,2,False,0,True,2026-05-08T23:36:42Z,131935,Toronto Tempo,,TOR,home,92,Jump Shot,11.0,19.0,Marina Mabrey,,,,,,,,,,,,,Shot,Missed,24.0,Three Pointer,4.0,2.0,0.0,0.0,,2,2,TOR,Q1 8:48,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle
401856891,40185689120,20,1,1st Quarter,8:44,524.0,76.0,Shakira Austin defensive rebound,4,2,False,0,False,2026-05-08T23:36:46Z,16,Washington Mystics,,WSH,away,155,Defensive Rebound,11.0,19.0,Shakira Austin,,,,,,,Shakira Austin,,,,,,Rebound,,,,4.0,2.0,0.0,0.0,,2,2,TOR,Q1 8:44,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes || Julie Allemand || Marina Mabrey || Nyara Sabally || Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey; Brittney Sykes | Julie Allemand | Nyara Sabally; Brittney Sykes | Julie Allemand | Temi Fagbenle; Brittney Sykes | Marina Mabrey | Nyara Sabally; Brittney Sykes | Marina Mabrey | Temi Fagbenle; Brittney Sykes | Nyara Sabally | Temi Fagbenle; Julie Allemand | Marina Mabrey | Nyara Sabally; Julie Allemand | Marina Mabrey | Temi Fagbenle; Julie Allemand | Nyara Sabally | Temi Fagbenle; Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper || Georgia Amoore || Kiki Iriafen || Shakira Austin || Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen; Cassandre Prosper | Georgia Amoore | Shakira Austin; Cassandre Prosper | Georgia Amoore | Sonia Citron; Cassandre Prosper | Kiki Iriafen | Shakira Austin; Cassandre Prosper | Kiki Iriafen | Sonia Citron; Cassandre Prosper | Shakira Austin | Sonia Citron; Georgia Amoore | Kiki Iriafen | Shakira Austin; Georgia Amoore | Kiki Iriafen | Sonia Citron; Georgia Amoore | Shakira Austin | Sonia Citron; Kiki Iriafen | Shakira Austin | Sonia Citron,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Brittney Sykes | Julie Allemand | Marina Mabrey | Nyara Sabally | Temi Fagbenle,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron,Cassandre Prosper | Georgia Amoore | Kiki Iriafen | Shakira Austin | Sonia Citron
